,nProcessors,nSimulations,nFPT,walltime,MFPT,timer,k,tstar
2790,1,201,100,212558.0104580209,14696.855131178596,2000,3.6841012710458e-05,277.00027600055205
2791,100,201,100,14054.000053000105,14696.855131178596,2000,3.6841012710458e-05,277.00027600055205
2792,1,199,100,209112.01101202203,9041.039196595264,2000,6.226200548434313e-05,384.000383000766
2793,100,199,100,14037.000036000072,9041.039196595264,2000,6.226200548434313e-05,384.000383000766
2794,1,170,100,151908.0118080236,10625.386266332516,2000,4.231121625510095e-05,298.000297000594
2795,100,170,100,10216.00021500043,10625.386266332516,2000,4.231121625510095e-05,298.000297000594
2796,1,204,100,218622.01052202104,25087.96086337201,2000,2.1227426954383037e-05,238.00023700047402
2797,100,204,100,24155.000154000307,25087.96086337201,2000,2.1227426954383037e-05,238.00023700047402
2798,1,208,100,227247.0111470223,28337.184447517222,2000,1.9058081316011466e-05,322.00032100064203
2799,100,208,100,20002.000001,28337.184447517222,2000,1.9058081316011466e-05,322.00032100064203
2800,1,200,100,212709.01260902523,2087.180755142894,2000,0.0004884550273694879,203.00020200040402
2801,100,200,100,16174.000173000346,2087.180755142894,2000,0.0004884550273694879,203.00020200040402
2802,1,182,100,175441.01134102268,18336.262042753835,2000,2.5934933145683363e-05,258.000257000514
2803,100,182,100,10055.000054000107,18336.262042753835,2000,2.5934933145683363e-05,258.000257000514
2804,1,190,100,193257.01315702632,17332.125444503803,2000,2.9033692691400168e-05,336.00033500067
2805,100,190,100,14156.00015500031,17332.125444503803,2000,2.9033692691400168e-05,336.00033500067
2806,1,202,100,214413.0103130206,18110.998916707824,2000,2.9616649313721587e-05,264.00026300052605
2807,100,202,100,12007.000006000011,18110.998916707824,2000,2.9616649313721587e-05,264.00026300052605
2808,1,192,100,191874.00777401554,3137.9153426995176,2000,0.00022405921661659096,229.00022800045602
2809,100,192,100,18074.000073000145,3137.9153426995176,2000,0.00022405921661659096,229.00022800045602
2810,1,231,100,272627.0105270211,4105.0752039866275,2000,0.00019388869878565103,316.00031500063005
2811,100,231,100,16409.000408000815,4105.0752039866275,2000,0.00019388869878565103,316.00031500063005
2812,1,191,100,194722.01262202524,14110.423336308,2000,3.6394630414654646e-05,389.000388000776
2813,100,191,100,16083.000082000164,14110.423336308,2000,3.6394630414654646e-05,389.000388000776
2814,1,192,100,197991.01389102777,12702.855793130822,2000,4.105388356399877e-05,489.000488000976
2815,100,192,100,14050.000049000098,12702.855793130822,2000,4.105388356399877e-05,489.000488000976
2816,1,198,100,206818.01071802143,4200.891268513609,2000,0.00015681042213557716,201.0002000004
2817,100,198,100,16045.000044000088,4200.891268513609,2000,0.00015681042213557716,201.0002000004
2818,1,212,100,236400.0123000246,6868.427440910612,2000,9.1825361545953e-05,320.00031900063806
2819,100,212,100,20166.00016500033,6868.427440910612,2000,9.1825361545953e-05,320.00031900063806
2820,1,220,100,252136.01203602407,17658.387058047345,2000,3.303319791128136e-05,338.00033700067405
2821,100,220,100,16130.000129000258,17658.387058047345,2000,3.303319791128136e-05,338.00033700067405
2822,1,195,100,203177.01307702617,13556.444746741365,2000,3.8929165805720444e-05,294.00029300058605
2823,100,195,100,18040.00003900008,13556.444746741365,2000,3.8929165805720444e-05,294.00029300058605
2824,1,201,100,211710.00961001922,2178.3945514484894,2000,0.00044661157630373577,247.000246000492
2825,100,201,100,12372.000371000742,2178.3945514484894,2000,0.00044661157630373577,247.000246000492
2826,1,202,100,214781.01068102138,19008.57750788887,2000,2.8138306373000717e-05,312.00031100062205
2827,100,202,100,16229.000228000456,19008.57750788887,2000,2.8138306373000717e-05,312.00031100062205
2828,1,194,100,198983.01088302178,9749.41607225624,2000,5.554230329543888e-05,260.00025900051804
2829,100,194,100,13119.001118002236,9749.41607225624,2000,5.554230329543888e-05,260.00025900051804
2830,1,205,100,219760.0096600193,3691.786396179798,2000,0.00019551026446696257,301.0003000006
2831,100,205,100,10076.00007500015,3691.786396179798,2000,0.00019551026446696257,301.0003000006
2832,1,211,100,234216.01211602424,15426.183488861678,2000,3.674634361524929e-05,307.00030600061206
2833,100,211,100,14131.00013000026,15426.183488861678,2000,3.674634361524929e-05,307.00030600061206
2834,1,200,100,210195.0100950202,1411.1100680783604,2000,0.001388368182931941,24.000023000046003
2835,100,200,100,12350.000349000698,1411.1100680783604,2000,0.001388368182931941,24.000023000046003
2836,1,197,100,207719.01361902725,18100.584885133416,2000,2.8885414225830532e-05,424.000423000846
2837,100,197,100,10575.000574001147,18100.584885133416,2000,2.8885414225830532e-05,424.000423000846
2838,1,215,100,243626.01352602706,22019.153245194484,2000,2.560966630947165e-05,391.00039000078004
2839,100,215,100,22026.00002500005,22019.153245194484,2000,2.560966630947165e-05,391.00039000078004
2840,1,179,100,168819.01071902143,6474.984574571577,2000,7.978160215580005e-05,288.000287000574
2841,100,179,100,14002.000001000002,6474.984574571577,2000,7.978160215580005e-05,288.000287000574
2842,1,184,100,179626.01152602304,7969.429743720603,2000,6.528079368787169e-05,298.000297000594
2843,100,184,100,10146.00014500029,7969.429743720603,2000,6.528079368787169e-05,298.000297000594
2844,1,217,100,243858.00975801953,20886.966727217437,2000,2.728154277196335e-05,232.000231000462
2845,100,217,100,26025.000024000048,20886.966727217437,2000,2.728154277196335e-05,232.000231000462
2846,1,203,100,215620.00952001906,5348.814435806486,2000,0.00011836504714595599,262.000261000522
2847,100,203,100,12114.000113000226,5348.814435806486,2000,0.00011836504714595599,262.000261000522
2848,1,190,100,192809.0127090254,15529.306118806324,2000,3.263519223730348e-05,332.000331000662
2849,100,190,100,12127.000126000252,15529.306118806324,2000,3.263519223730348e-05,332.000331000662
2850,1,187,100,184622.01052202104,1197.7792262739774,2000,0.0022102139693261553,1.0
2851,100,187,100,14242.000241000482,1197.7792262739774,2000,0.0022102139693261553,1.0
2852,1,208,100,229603.013503027,19610.092315420323,2000,2.80570771180861e-05,373.00037200074405
2853,100,208,100,12030.000029000057,19610.092315420323,2000,2.80570771180861e-05,373.00037200074405
2854,1,170,100,151059.01095902192,12007.928536254874,2000,3.7031377698042294e-05,243.00024200048404
2855,100,170,100,10022.000021000042,12007.928536254874,2000,3.7031377698042294e-05,243.00024200048404
2856,1,201,100,218502.0164020328,14828.427080122641,2000,3.656754798207261e-05,630.0006290012581
2857,100,201,100,20248.000247000495,14828.427080122641,2000,3.656754798207261e-05,630.0006290012581
2858,1,194,100,200787.01268702536,20244.714725562564,2000,2.5223471612793176e-05,307.00030600061206
2859,100,194,100,12024.000023000046,20244.714725562564,2000,2.5223471612793176e-05,307.00030600061206
2860,1,217,100,248194.01409402819,23571.76275567348,2000,2.4040049470426172e-05,302.000301000602
2861,100,217,100,14099.000098000197,23571.76275567348,2000,2.4040049470426172e-05,302.000301000602
2862,1,227,100,267082.012982026,26645.187916251725,2000,2.196709015641394e-05,308.00030700061404
2863,100,227,100,16061.00006000012,26645.187916251725,2000,2.196709015641394e-05,308.00030700061404
2864,1,198,100,205715.00961501923,1348.5833448542903,2000,0.0015985777834214663,1.0
2865,100,198,100,12078.000077000153,1348.5833448542903,2000,0.0015985777834214663,1.0
2866,1,182,100,176973.01287302576,14355.528472600236,2000,3.366542815071364e-05,384.000383000766
2867,100,182,100,12015.000014000028,14355.528472600236,2000,3.366542815071364e-05,384.000383000766
2868,1,203,100,218257.01215702432,12086.960590233643,2000,4.6076847488574575e-05,363.000362000724
2869,100,203,100,24100.000099000197,12086.960590233643,2000,4.6076847488574575e-05,363.000362000724
2870,1,178,100,167271.01117102234,15321.872174282067,2000,3.0468485354411643e-05,258.000257000514
2871,100,178,100,10167.000166000333,15321.872174282067,2000,3.0468485354411643e-05,258.000257000514
2872,1,200,100,211553.01145302292,1476.6445935286329,2000,0.0011936606033803678,2.0000010000020003
2873,100,200,100,18197.000196000394,1476.6445935286329,2000,0.0011936606033803678,2.0000010000020003
2874,1,206,100,223859.01175902353,6591.434591841995,2000,9.347636276089914e-05,346.00034500069006
2875,100,206,100,12110.000109000219,6591.434591841995,2000,9.347636276089914e-05,346.00034500069006
2876,1,190,100,190973.01087302173,13060.221361866441,2000,3.929326182479469e-05,345.000344000688
2877,100,190,100,16082.000081000162,13060.221361866441,2000,3.929326182479469e-05,345.000344000688
2878,1,214,100,241308.01320802642,15720.577996069094,2000,3.6504581566684494e-05,343.00034200068404
2879,100,214,100,20035.00003400007,15720.577996069094,2000,3.6504581566684494e-05,343.00034200068404
2880,1,186,100,185898.0137980276,6070.294172066859,2000,9.118121747368971e-05,389.000388000776
2881,100,186,100,16092.000091000182,6070.294172066859,2000,9.118121747368971e-05,389.000388000776
2882,1,210,100,231409.0113090226,29347.34871831866,2000,1.8544949068601967e-05,321.00032000064004
2883,100,210,100,16025.000024000048,29347.34871831866,2000,1.8544949068601967e-05,321.00032000064004
2884,1,225,100,260135.01003502007,22476.046253358447,2000,2.605808653489021e-05,239.00023800047603
2885,100,225,100,20102.0001010002,22476.046253358447,2000,2.605808653489021e-05,239.00023800047603
2886,1,182,100,173708.0096080192,3324.3027862025074,2000,0.00019011622936209225,268.00026700053405
2887,100,182,100,16004.000003000006,3324.3027862025074,2000,0.00019011622936209225,268.00026700053405
2888,1,214,100,237605.009505019,13952.450866269759,2000,4.148140314144046e-05,277.00027600055205
2889,100,214,100,14009.000008000015,13952.450866269759,2000,4.148140314144046e-05,277.00027600055205
2890,1,184,100,180481.01238102478,12211.12231214439,2000,4.065108533915273e-05,345.000344000688
2891,100,184,100,14091.00009000018,12211.12231214439,2000,4.065108533915273e-05,345.000344000688
2892,1,220,100,252101.012001024,21439.59903158946,2000,2.6878042913243647e-05,311.00031000062
2893,100,220,100,22082.000081000162,21439.59903158946,2000,2.6878042913243647e-05,311.00031000062
2894,1,201,100,214771.01267102535,11860.357908619573,2000,4.656178282792396e-05,309.00030800061603
2895,100,201,100,22506.00050500101,11860.357908619573,2000,4.656178282792396e-05,309.00030800061603
2896,1,202,100,214329.01022902047,2162.309059240811,2000,0.0004585147131541108,198.00019700039402
2897,100,202,100,14001.0,2162.309059240811,2000,0.0004585147131541108,198.00019700039402
2898,1,183,100,179736.01363602726,17952.17162427515,2000,2.6726677020371484e-05,309.00030800061603
2899,100,183,100,14298.000297000593,17952.17162427515,2000,2.6726677020371484e-05,309.00030800061603
2900,1,191,100,192205.01010502022,2378.150968634207,2000,0.000347299313838843,232.000231000462
2901,100,191,100,12332.000331000661,2378.150968634207,2000,0.000347299313838843,232.000231000462
2902,1,202,100,215256.01115602232,3392.9461250876334,2000,0.0002169662935923504,312.00031100062205
2903,100,202,100,16226.00022500045,3392.9461250876334,2000,0.0002169662935923504,312.00031100062205
2904,1,201,100,212987.01088702178,5463.7615278605235,2000,0.0001140947637124377,285.000284000568
2905,100,201,100,16121.00012000024,5463.7615278605235,2000,0.0001140947637124377,285.000284000568
2906,1,195,100,201118.01101802202,10384.130072790267,2000,5.208940605633648e-05,287.00028600057203
2907,100,195,100,18175.000174000346,10384.130072790267,2000,5.208940605633648e-05,287.00028600057203
2908,1,194,100,199780.01168002337,2226.650086871931,2000,0.0004048406797090232,234.000233000466
2909,100,194,100,26041.00004000008,2226.650086871931,2000,0.0004048406797090232,234.000233000466
2910,1,204,100,219451.0113510227,16239.317198809864,2000,3.362029442970516e-05,358.000357000714
2911,100,204,100,16015.000014000028,16239.317198809864,2000,3.362029442970516e-05,358.000357000714
2912,1,176,100,162268.01016802032,14126.859447777102,2000,3.270140376741419e-05,284.000283000566
2913,100,176,100,12009.000008000015,14126.859447777102,2000,3.270140376741419e-05,284.000283000566
2914,1,182,100,174721.01062102124,8896.7423060539,2000,5.676759410828347e-05,312.00031100062205
2915,100,182,100,10103.000102000204,8896.7423060539,2000,5.676759410828347e-05,312.00031100062205
2916,1,205,100,220515.01041502084,1456.9973268044234,2000,0.00134323589727444,129.000128000256
2917,100,205,100,10190.000189000379,1456.9973268044234,2000,0.00134323589727444,129.000128000256
2918,1,212,100,234928.01082802165,11004.730786182128,2000,5.338226921940995e-05,277.00027600055205
2919,100,212,100,12038.000037000074,11004.730786182128,2000,5.338226921940995e-05,277.00027600055205
2920,1,191,100,194631.01253102507,17586.72034680155,2000,2.8757130348132688e-05,354.000353000706
2921,100,191,100,12354.000353000705,17586.72034680155,2000,2.8757130348132688e-05,354.000353000706
2922,1,185,100,182290.01219002437,8210.881089728655,2000,6.35883430399677e-05,343.00034200068404
2923,100,185,100,14064.000063000127,8210.881089728655,2000,6.35883430399677e-05,343.00034200068404
2924,1,222,100,256223.01212302424,20587.31756017807,2000,2.827895997616623e-05,286.00028500057005
2925,100,222,100,20091.00009000018,20587.31756017807,2000,2.827895997616623e-05,286.00028500057005
2926,1,192,100,196305.01220502442,14919.392670813742,2000,3.4479936375977956e-05,400.00039900079804
2927,100,192,100,10121.00012000024,14919.392670813742,2000,3.4479936375977956e-05,400.00039900079804
2928,1,213,100,238191.01209102417,22282.217127669675,2000,2.506698632953393e-05,307.00030600061206
2929,100,213,100,20631.00063000126,22282.217127669675,2000,2.506698632953393e-05,307.00030600061206
2930,1,181,100,177250.0151500303,19012.074051042837,2000,2.4816667724366787e-05,341.00034000068
2931,100,181,100,12049.000048000096,19012.074051042837,2000,2.4816667724366787e-05,341.00034000068
2932,1,192,100,193937.00983701966,5028.228912271644,2000,0.00011925085452011669,296.00029500059003
2933,100,192,100,14100.000099000197,5028.228912271644,2000,0.00011925085452011669,296.00029500059003
2934,1,186,100,181464.00936401874,5003.408726594198,2000,0.00011479370292170741,277.00027600055205
2935,100,186,100,16131.00013000026,5003.408726594198,2000,0.00011479370292170741,277.00027600055205
2936,1,198,100,208163.01206302413,1723.815684829482,2000,0.0007359982333004908,166.00016500033
2937,100,198,100,10123.000122000243,1723.815684829482,2000,0.0007359982333004908,166.00016500033
2938,1,185,100,181805.0117050234,16879.81484063156,2000,2.8902119985067077e-05,298.000297000594
2939,100,185,100,12077.000076000151,16879.81484063156,2000,2.8902119985067077e-05,298.000297000594
2940,1,202,100,218687.01458702917,21468.959382382465,2000,2.4769048169964704e-05,407.00040600081206
2941,100,202,100,12241.00024000048,21468.959382382465,2000,2.4769048169964704e-05,407.00040600081206
2942,1,205,100,219478.00937801876,1344.4378901610353,2000,0.0018705988115248291,1.0
2943,100,205,100,18094.000093000184,1344.4378901610353,2000,0.0018705988115248291,1.0
2944,1,178,100,170230.01413002826,13568.519559766442,2000,3.47443942388009e-05,379.00037800075603
2945,100,178,100,12067.000066000131,13568.519559766442,2000,3.47443942388009e-05,379.00037800075603
2946,1,205,100,221418.01131802265,12345.358066059249,2000,4.5466740929101054e-05,324.000323000646
2947,100,205,100,16105.000104000208,12345.358066059249,2000,4.5466740929101054e-05,324.000323000646
2948,1,209,100,229172.01107202214,22743.513720208204,2000,2.4092538211471232e-05,277.00027600055205
2949,100,209,100,14156.00015500031,22743.513720208204,2000,2.4092538211471232e-05,277.00027600055205
2950,1,197,100,206957.01285702572,9727.711504632764,2000,5.674498525594805e-05,363.000362000724
2951,100,197,100,12117.000116000232,9727.711504632764,2000,5.674498525594805e-05,363.000362000724
2952,1,203,100,219659.0135590271,16657.793465424493,2000,3.257562781553798e-05,356.00035500071004
2953,100,203,100,10126.00012500025,16657.793465424493,2000,3.257562781553798e-05,356.00035500071004
2954,1,205,100,222884.01278402557,17772.716209785216,2000,3.069706177260867e-05,360.00035900071805
2955,100,205,100,16034.000033000066,17772.716209785216,2000,3.069706177260867e-05,360.00035900071805
2956,1,203,100,218565.01246502495,2674.669689483452,2000,0.000317516163410653,243.00024200048404
2957,100,203,100,16139.000138000276,2674.669689483452,2000,0.000317516163410653,243.00024200048404
2958,1,218,100,247961.01186102373,26820.00342104688,2000,2.1075945846920054e-05,344.00034300068603
2959,100,218,100,16431.00043000086,26820.00342104688,2000,2.1075945846920054e-05,344.00034300068603
2960,1,208,100,230950.0148500297,16674.848920295666,2000,3.3359912528868634e-05,305.000304000608
2961,100,208,100,24174.000173000346,16674.848920295666,2000,3.3359912528868634e-05,305.000304000608
2962,1,212,100,237447.0133470267,22609.270199463877,2000,2.4584487755445944e-05,344.00034300068603
2963,100,212,100,20039.000038000075,22609.270199463877,2000,2.4584487755445944e-05,344.00034300068603
2964,1,191,100,192352.0102520205,4338.634593606995,2000,0.0001430081888859609,281.00028000056005
2965,100,191,100,12099.000098000197,4338.634593606995,2000,0.0001430081888859609,281.00028000056005
2966,1,171,100,150922.00882201764,2335.7191078058236,2000,0.0002857304307912265,267.000266000532
2967,100,171,100,10103.000102000204,2335.7191078058236,2000,0.0002857304307912265,267.000266000532
2968,1,196,100,203018.01091802184,19136.942184447882,2000,2.7058849687501346e-05,314.000313000626
2969,100,196,100,16039.000038000077,19136.942184447882,2000,2.7058849687501346e-05,314.000313000626
2970,1,182,100,175564.01146402291,1419.784674693419,2000,0.0009898982174957787,91.00009000018001
2971,100,182,100,14011.00001000002,1419.784674693419,2000,0.0009898982174957787,91.00009000018001
2972,1,211,100,235812.01371202743,22844.649687882753,2000,2.4212498992712874e-05,318.000317000634
2973,100,211,100,12010.000009000018,22844.649687882753,2000,2.4212498992712874e-05,318.000317000634
2974,1,195,100,201291.01119102238,3148.4611613301468,2000,0.00023021434042742186,289.000288000576
2975,100,195,100,16072.000071000142,3148.4611613301468,2000,0.00023021434042742186,289.000288000576
2976,1,187,100,189514.01541403082,12834.816483634531,2000,3.93558903339247e-05,409.00040800081604
2977,100,187,100,24255.000254000508,12834.816483634531,2000,3.93558903339247e-05,409.00040800081604
2978,1,189,100,190531.01243102486,5930.463939500227,2000,9.566532129601383e-05,362.000361000722
2979,100,189,100,14219.000218000436,5930.463939500227,2000,9.566532129601383e-05,362.000361000722
2980,1,182,100,175313.01121302243,1762.2529038232267,2000,0.0005638954885213168,110.000109000218
2981,100,182,100,12002.000001000002,1762.2529038232267,2000,0.0005638954885213168,110.000109000218
2982,1,230,100,273324.0132240264,26106.337248569973,2000,2.268312172039128e-05,388.000387000774
2983,100,230,100,16055.000054000107,26106.337248569973,2000,2.268312172039128e-05,388.000387000774
2984,1,177,100,166902.01280202562,14612.964758024133,2000,3.1823537254401445e-05,323.000322000644
2985,100,177,100,10091.00009000018,14612.964758024133,2000,3.1823537254401445e-05,323.000322000644
2986,1,206,100,222404.0103040206,1543.731978164356,2000,0.001108731206816708,2.0000010000020003
2987,100,206,100,16069.000068000136,1543.731978164356,2000,0.001108731206816708,2.0000010000020003
2988,1,209,100,231118.01301802605,24164.909049703685,2000,2.261716740297823e-05,297.000296000592
2989,100,209,100,14176.00017500035,24164.909049703685,2000,2.261716740297823e-05,297.000296000592
2990,1,201,100,212916.01081602165,2972.51978152315,2000,0.00026263750208709925,283.000282000564
2991,100,201,100,12066.00006500013,2972.51978152315,2000,0.00026263750208709925,283.000282000564
2992,1,176,100,161818.00971801943,4004.668434737558,2000,0.0001399622306922155,270.000269000538
2993,100,176,100,8020.000019000038,4004.668434737558,2000,0.0001399622306922155,270.000269000538
2994,1,194,100,197883.00978301957,2109.462333428822,2000,0.0004447542312179186,170.00016900033802
2995,100,194,100,10461.00046000092,2109.462333428822,2000,0.0004447542312179186,170.00016900033802
2996,1,213,100,236996.0108960218,4421.550895309332,2000,0.0001603304612727034,317.00031600063204
2997,100,213,100,12255.000254000508,4421.550895309332,2000,0.0001603304612727034,317.00031600063204
2998,1,201,100,211542.00944201887,6881.809609572563,2000,8.619941244135676e-05,267.000266000532
2999,100,201,100,14192.000191000381,6881.809609572563,2000,8.619941244135676e-05,267.000266000532
3000,1,208,100,227005.0109050218,10773.122439287492,2000,5.3629834641187664e-05,274.00027300054603
3001,100,208,100,10156.00015500031,10773.122439287492,2000,5.3629834641187664e-05,274.00027300054603
3002,1,209,100,226740.00864001727,2239.6117781780554,2000,0.000451647128696526,183.00018200036402
3003,100,209,100,10170.000169000337,2239.6117781780554,2000,0.000451647128696526,183.00018200036402
3004,1,193,100,196503.0104030208,22365.306696332005,2000,2.257280905805503e-05,302.000301000602
3005,100,193,100,12042.000041000081,22365.306696332005,2000,2.257280905805503e-05,302.000301000602
3006,1,186,100,182051.0099510199,4139.381411218597,2000,0.00014628986801483383,326.00032500065004
3007,100,186,100,10137.000136000272,4139.381411218597,2000,0.00014628986801483383,326.00032500065004
3008,1,217,100,243709.0096090192,1594.225277360769,2000,0.0011443899762024227,1.0
3009,100,217,100,24030.000029000057,1594.225277360769,2000,0.0011443899762024227,1.0
3010,1,203,100,216115.01001502003,1292.415470243341,2000,0.0022272518978728854,1.0
3011,100,203,100,20211.00021000042,1292.415470243341,2000,0.0022272518978728854,1.0
3012,1,187,100,188230.01413002826,21094.01329397605,2000,2.316077816809869e-05,361.00036000072004
3013,100,187,100,10524.000523001047,21094.01329397605,2000,2.316077816809869e-05,361.00036000072004
3014,1,201,100,214268.01216802435,16497.8782861862,2000,3.2561680363101065e-05,406.00040500081
3015,100,201,100,12324.000323000646,16497.8782861862,2000,3.2561680363101065e-05,406.00040500081
3016,1,201,100,214020.01192002386,6657.918933323413,2000,8.983993154372458e-05,225.00022400044801
3017,100,201,100,16007.000006000011,6657.918933323413,2000,8.983993154372458e-05,225.00022400044801
3018,1,205,100,226054.0159540319,19239.24237613272,2000,2.8241060639195497e-05,334.00033300066605
3019,100,205,100,12007.000006000011,19239.24237613272,2000,2.8241060639195497e-05,334.00033300066605
3020,1,215,100,242195.0120950242,25706.022115456,2000,2.176134534280447e-05,298.000297000594
3021,100,215,100,16048.000047000094,25706.022115456,2000,2.176134534280447e-05,298.000297000594
3022,1,177,100,163881.00978101956,1694.1379823721866,2000,0.0005662538595919838,200.00019900039803
3023,100,177,100,10234.000233000466,1694.1379823721866,2000,0.0005662538595919838,200.00019900039803
3024,1,205,100,220479.01037902076,16515.220671543826,2000,3.3173875179650466e-05,297.000296000592
3025,100,205,100,16098.000097000195,16515.220671543826,2000,3.3173875179650466e-05,297.000296000592
3026,1,208,100,227035.01093502186,18589.949624591103,2000,2.9672983030266248e-05,295.00029400058804
3027,100,208,100,12080.000079000158,18589.949624591103,2000,2.9672983030266248e-05,295.00029400058804
3028,1,188,100,187231.01113102227,16712.963739621136,2000,2.9781987338575767e-05,284.000283000566
3029,100,188,100,16024.000023000046,16712.963739621136,2000,2.9781987338575767e-05,284.000283000566
3030,1,197,100,204732.01063202127,8133.514120518949,2000,6.94061701262037e-05,273.00027200054404
3031,100,197,100,12053.000052000105,8133.514120518949,2000,6.94061701262037e-05,273.00027200054404
3032,1,214,100,239815.01171502343,21469.02422577865,2000,2.6179476272984045e-05,391.00039000078004
3033,100,214,100,14033.000032000064,21469.02422577865,2000,2.6179476272984045e-05,391.00039000078004
3034,1,172,100,156876.01277602554,14943.143814548725,2000,2.9834113338255772e-05,335.00033400066803
3035,100,172,100,12018.000017000035,14943.143814548725,2000,2.9834113338255772e-05,335.00033400066803
3036,1,197,100,203750.0096500193,1296.5977282394824,2000,0.0018769443251815446,19.000018000036
3037,100,197,100,10127.000126000252,1296.5977282394824,2000,0.0018769443251815446,19.000018000036
3038,1,167,100,145948.0118480237,1834.7228592073327,2000,0.00041757373227446705,246.00024500049003
3039,100,167,100,8242.000241000482,1834.7228592073327,2000,0.00041757373227446705,246.00024500049003
3040,1,181,100,175772.01367202733,8356.84759487508,2000,6.0591670888923486e-05,374.00037300074604
3041,100,181,100,14110.000109000219,8356.84759487508,2000,6.0591670888923486e-05,374.00037300074604
3042,1,201,100,212219.01011902024,4554.245968539922,2000,0.00014363230434945315,290.00028900057805
3043,100,201,100,14128.000127000254,4554.245968539922,2000,0.00014363230434945315,290.00028900057805
3044,1,206,100,221433.00933301868,2493.9012932955043,2000,0.000362627900935088,193.000192000384
3045,100,206,100,12081.00008000016,2493.9012932955043,2000,0.000362627900935088,193.000192000384
3046,1,205,100,219846.0097460195,3554.3058231368254,2000,0.00020637332560498575,283.000282000564
3047,100,205,100,18502.000501001003,3554.3058231368254,2000,0.00020637332560498575,283.000282000564
3048,1,170,100,149693.0095930192,7784.601857289205,2000,5.9640996670445696e-05,303.00030200060405
3049,100,170,100,10075.000074000149,7784.601857289205,2000,5.9640996670445696e-05,303.00030200060405
3050,1,186,100,184617.01251702505,16616.24166682482,2000,2.9593903466496348e-05,325.00032400064805
3051,100,186,100,12070.000069000138,16616.24166682482,2000,2.9593903466496348e-05,325.00032400064805
3052,1,211,100,237983.01588303177,26577.46048575974,2000,2.067092555456996e-05,376.00037500075
3053,100,211,100,20066.00006500013,26577.46048575974,2000,2.067092555456996e-05,376.00037500075
3054,1,171,100,155897.01379702758,11275.817695164606,2000,4.006166535114531e-05,445.000444000888
3055,100,171,100,11970.001969003939,11275.817695164606,2000,4.006166535114531e-05,445.000444000888
3056,1,190,100,194929.01482902965,12992.18068947393,2000,3.958505509332304e-05,400.00039900079804
3057,100,190,100,16089.000088000175,12992.18068947393,2000,3.958505509332304e-05,400.00039900079804
3058,1,193,100,193739.00763901527,1256.3353074071288,2000,0.0019083301130881042,25.000024000048
3059,100,193,100,18009.000008000017,1256.3353074071288,2000,0.0019083301130881042,25.000024000048
3060,1,190,100,191632.01153202305,3653.127793322408,2000,0.00017911792689117027,332.000331000662
3061,100,190,100,14231.00023000046,3653.127793322408,2000,0.00017911792689117027,332.000331000662
3062,1,194,100,197676.00957601916,2122.094966683778,2000,0.0004392309619909004,218.00021700043402
3063,100,194,100,16057.000056000112,2122.094966683778,2000,0.0004392309619909004,218.00021700043402
3064,1,187,100,183585.00948501896,1333.9134263660621,2000,0.0013210480672416665,86.00008500017
3065,100,187,100,18086.00008500017,1333.9134263660621,2000,0.0013210480672416665,86.00008500017
3066,1,196,100,206409.01430902863,19328.817122197437,2000,2.680037716059201e-05,340.000339000678
3067,100,196,100,12269.000268000536,19328.817122197437,2000,2.680037716059201e-05,340.000339000678
3068,1,197,100,205388.01128802256,25065.172776461266,2000,2.0496778408006412e-05,298.000297000594
3069,100,197,100,12062.000061000123,25065.172776461266,2000,2.0496778408006412e-05,298.000297000594
3070,1,190,100,193713.01361302723,12579.772173270525,2000,4.097532753893927e-05,379.00037800075603
3071,100,190,100,22182.000181000363,12579.772173270525,2000,4.097532753893927e-05,379.00037800075603
3072,1,191,100,191946.0098460197,1201.4245399179442,2000,0.002424980349667496,1.0
3073,100,191,100,14175.000174000348,1201.4245399179442,2000,0.002424980349667496,1.0
3074,1,184,100,182409.01430902863,14291.38199720696,2000,3.432486882922907e-05,505.00050400100804
3075,100,184,100,10003.000002000004,14291.38199720696,2000,3.432486882922907e-05,505.00050400100804
3076,1,197,100,203269.00916901833,1756.572772831276,2000,0.000679386714016393,135.00013400026802
3077,100,197,100,14066.00006500013,1756.572772831276,2000,0.000679386714016393,135.00013400026802
3078,1,182,100,172894.00879401757,1679.7461940888234,2000,0.0006173778375472174,205.00020400040802
3079,100,182,100,10085.000084000168,1679.7461940888234,2000,0.0006173778375472174,205.00020400040802
3080,1,170,100,153336.01323602648,7993.63935527196,2000,5.806320987034046e-05,455.00045400090806
3081,100,170,100,8005.000004000008,7993.63935527196,2000,5.806320987034046e-05,455.00045400090806
3082,1,217,100,245945.0118450237,26766.902895175423,2000,2.1033810277956832e-05,310.000309000618
3083,100,217,100,22066.00006500013,26766.902895175423,2000,2.1033810277956832e-05,310.000309000618
3084,1,186,100,181018.00891801785,1682.0544822690015,2000,0.0006522854176542407,153.000152000304
3085,100,186,100,12002.000001000002,1682.0544822690015,2000,0.0006522854176542407,153.000152000304
3086,1,181,100,172246.0101460203,1351.5689495099382,2000,0.0011189704631666695,104.00010300020601
3087,100,181,100,14024.000023000046,1351.5689495099382,2000,0.0011189704631666695,104.00010300020601
3088,1,208,100,228397.0122970246,1870.964106111196,2000,0.0006717941906731523,95.00009400018801
3089,100,208,100,12092.000091000182,1870.964106111196,2000,0.0006717941906731523,95.00009400018801
